State,Year,Make,Price,Mileage,STATE_FIPS
AK,1997,Chevrolet,13750.0,107891.0,2
AK,1997,Land,6194.0,112327.0,2
AK,1998,Dodge,3950.0,221838.0,2
AK,1998,Ford,4499.0,113339.0,2
AK,1999,Buick,4999.0,82500.0,2
AK,1999,Chevrolet,7995.0,111940.0,2
AK,1999,Dodge,9995.0,217585.0,2
AK,1999,Ford,9472.5,178694.5,2
AK,2000,Chevrolet,6495.0,115510.5,2
AK,2000,Dodge,6194.0,128961.0,2
AK,2000,Jeep,6997.0,129185.0,2
AK,2000,Toyota,3995.0,151240.0,2
AK,2001,Dodge,8995.0,103636.0,2
AK,2001,Ford,6972.5,141989.0,2
AK,2001,Saab,6750.0,79866.0,2
AK,2002,Chevrolet,8995.0,68752.0,2
AK,2002,Chrysler,4995.0,62697.0,2
AK,2002,Ford,13044.75,139780.5,2
AK,2002,GMC,7950.0,111215.0,2
AK,2003,Chevrolet,5350.0,144009.5,2
AK,2003,Dodge,9194.0,56185.0,2
AK,2003,Ford,9745.8,90091.2,2
AK,2003,Honda,6599.0,158501.0,2
AK,2003,Mercedes-Benz,9995.0,91395.0,2
AK,2003,Toyota,9950.0,189346.0,2
AK,2004,Cadillac,12194.0,120607.0,2
AK,2004,Chevrolet,9684.5,130685.0,2
AK,2004,Dodge,16495.0,116322.0,2
AK,2004,Ford,13319.5,132637.8,2
AK,2004,GMC,11661.666666666666,137935.0,2
AK,2004,HUMMER,21094.5,78096.0,2
AK,2004,Jeep,7663.0,104017.66666666667,2
AK,2004,Land,9950.0,97314.0,2
AK,2004,Lincoln,4950.0,65554.0,2
AK,2004,MINI,6995.0,144755.0,2
AK,2004,Mazda,6950.0,122547.0,2
AK,2004,Toyota,7616.666666666667,174425.33333333334,2
AK,2005,BMW,10999.0,68000.0,2
AK,2005,Chevrolet,14945.125,95296.375,2
AK,2005,Dodge,12635.6,110972.6,2
AK,2005,Ford,12690.857142857143,108288.78571428571,2
AK,2005,GMC,13329.666666666666,143841.0,2
AK,2005,Honda,5250.0,130636.0,2
AK,2005,Jaguar,8194.0,108006.0,2
AK,2005,Toyota,11897.0,128646.0,2
AK,2006,BMW,6950.0,136076.0,2
AK,2006,Chevrolet,10876.166666666666,92261.66666666667,2
AK,2006,Chrysler,7995.0,106018.0,2
AK,2006,Dodge,18796.46153846154,121308.76923076923,2
AK,2006,Ford,15983.411764705883,103805.94117647059,2
AK,2006,GMC,14997.0,107393.5,2
AK,2006,HUMMER,18472.5,110164.0,2
AK,2006,Honda,9999.0,106471.0,2
AK,2006,Hyundai,8194.0,83349.0,2
AK,2006,INFINITI,14995.0,81187.0,2
AK,2006,Jeep,12999.0,172000.0,2
AK,2006,Lexus,14999.0,92617.0,2
AK,2006,Mercedes-Benz,15995.0,40617.0,2
AK,2006,Nissan,6997.0,103618.0,2
AK,2006,Saab,8750.0,104036.0,2
AK,2006,Toyota,13995.0,162229.0,2
AK,2007,Acura,15247.0,100239.0,2
AK,2007,BMW,15995.0,79189.0,2
AK,2007,Buick,8995.0,95058.0,2
AK,2007,Cadillac,21222.5,100165.5,2
AK,2007,Chevrolet,17895.727272727272,125286.0,2
AK,2007,Chrysler,6995.0,78850.0,2
AK,2007,Dodge,14871.8,102413.8,2
AK,2007,Ford,13480.315789473685,107295.42105263157,2
AK,2007,GMC,17477.8,128531.8,2
AK,2007,HUMMER,14995.0,112307.0,2
AK,2007,Honda,7472.5,127448.0,2
AK,2007,Jeep,17995.0,69208.0,2
AK,2007,Lexus,18995.0,110564.0,2
AK,2007,Lincoln,11094.5,118851.0,2
AK,2007,Mercedes-Benz,19999.0,66159.0,2
AK,2007,Nissan,11995.0,97253.0,2
AK,2007,Pontiac,7999.0,52385.0,2
AK,2007,Toyota,13289.42857142857,129630.71428571429,2
AK,2008,Acura,15999.0,125764.0,2
AK,2008,BMW,22750.0,67517.0,2
AK,2008,Cadillac,20995.0,103428.0,2
AK,2008,Chevrolet,14147.3,89785.5,2
AK,2008,Chrysler,5724.5,102217.0,2
AK,2008,Dodge,14770.666666666666,87846.66666666667,2
AK,2008,Ford,14812.869565217392,91578.13043478261,2
AK,2008,GMC,21684.0,121571.0,2
AK,2008,HUMMER,15594.5,97153.0,2
AK,2008,Honda,10884.5,62732.0,2
AK,2008,Jeep,15938.833333333334,98411.33333333333,2
AK,2008,Kia,5299.0,138850.0,2
AK,2008,Lincoln,17995.0,94488.0,2
AK,2008,Mercedes-Benz,19750.0,77462.0,2
AK,2008,Pontiac,6995.0,96971.0,2
AK,2008,Scion,8194.0,83116.0,2
AK,2008,Subaru,11694.0,72215.5,2
AK,2008,Suzuki,6995.0,94081.5,2
AK,2008,Toyota,16038.857142857143,88688.71428571429,2
AK,2008,Volkswagen,14995.0,69804.0,2
AK,2009,BMW,14995.0,60721.0,2
AK,2009,Chevrolet,12390.545454545454,78891.27272727272,2
AK,2009,Dodge,17661.85714285714,86861.57142857143,2
AK,2009,Ford,16208.0,97743.22222222222,2
AK,2009,GMC,17639.444444444445,91668.33333333333,2
AK,2009,HUMMER,26995.0,73364.0,2
AK,2009,Honda,10995.0,94995.0,2
AK,2009,Hyundai,13991.0,61332.0,2
AK,2009,INFINITI,16575.0,58542.0,2
AK,2009,Jeep,20472.0,77886.5,2
AK,2009,Lexus,24999.0,47216.0,2
AK,2009,Lincoln,20750.0,76516.0,2
AK,2009,Mitsubishi,6972.5,120611.5,2
AK,2009,Nissan,14194.0,73675.0,2
AK,2009,Pontiac,10872.5,68132.0,2
AK,2009,Porsche,23995.0,76036.0,2
AK,2009,Saturn,9995.0,97131.0,2
AK,2009,Subaru,9814.666666666666,133716.66666666666,2
AK,2009,Toyota,14508.857142857143,81902.57142857143,2
AK,2009,Volkswagen,9995.0,107713.0,2
AK,2010,Buick,12935.0,62576.0,2
AK,2010,Cadillac,19663.0,80162.33333333333,2
AK,2010,Chevrolet,17818.333333333332,94096.44444444444,2
AK,2010,Dodge,21861.5,58319.666666666664,2
AK,2010,Ford,17074.14285714286,81149.85714285714,2
AK,2010,GMC,16995.0,64282.0,2
AK,2010,Jeep,11995.0,66965.0,2
AK,2010,Kia,8999.0,143101.0,2
AK,2010,Land,18495.0,128086.0,2
AK,2010,Lexus,18995.0,87813.0,2
AK,2010,Mazda,13750.0,72648.0,2
AK,2010,Nissan,18729.333333333332,78605.0,2
AK,2010,Subaru,12750.0,68078.5,2
AK,2010,Toyota,10848.75,87982.75,2
AK,2010,Volkswagen,8995.0,87388.0,2
AK,2011,Buick,11495.0,91905.5,2
AK,2011,Chevrolet,21315.125,74499.0625,2
AK,2011,Dodge,13394.666666666666,91834.33333333333,2
AK,2011,Ford,21044.653846153848,73332.07692307692,2
AK,2011,GMC,23375.0,77047.42857142857,2
AK,2011,Honda,9995.0,32790.0,2
AK,2011,Hyundai,11995.0,97496.0,2
AK,2011,Jeep,24729.333333333332,61840.666666666664,2
AK,2011,Kia,12594.5,41540.5,2
AK,2011,Nissan,17860.363636363636,76340.63636363637,2
AK,2011,Ram,26995.0,68807.0,2
AK,2011,Subaru,15495.0,72782.5,2
AK,2011,Toyota,15868.846153846154,71418.61538461539,2
AK,2012,BMW,25750.0,35507.0,2
AK,2012,Cadillac,33995.0,54129.5,2
AK,2012,Chevrolet,21065.10714285714,57942.17857142857,2
AK,2012,Dodge,11872.5,72222.5,2
AK,2012,Ford,22270.15,58130.1,2
AK,2012,GMC,25231.166666666668,64065.0,2
AK,2012,Honda,14665.6,65087.6,2
AK,2012,Hyundai,15429.0,48878.5,2
AK,2012,INFINITI,26995.0,42934.0,2
AK,2012,Jeep,18828.333333333332,70772.16666666667,2
AK,2012,Kia,10592.5,66455.5,2
AK,2012,Mazda,9595.5,60316.0,2
AK,2012,Mercedes-Benz,29995.0,86514.0,2
AK,2012,Nissan,14336.5,56932.625,2
AK,2012,Ram,29442.75,68242.125,2
AK,2012,Subaru,16834.8,75480.2,2
AK,2012,Suzuki,11995.0,39131.0,2
AK,2012,Toyota,19619.375,56879.0,2
AK,2012,Volkswagen,12995.0,33409.0,2
AK,2013,BMW,41995.0,60587.0,2
AK,2013,Cadillac,27995.0,12619.0,2
AK,2013,Chevrolet,22805.470588235294,62628.705882352944,2
AK,2013,Chrysler,13497.0,65376.5,2
AK,2013,Dodge,15995.0,42169.57142857143,2
AK,2013,Ford,24049.115384615383,57609.0,2
AK,2013,GMC,29105.4375,70649.1875,2
AK,2013,Honda,18995.0,44012.0,2
AK,2013,Hyundai,14662.333333333334,36397.666666666664,2
AK,2013,INFINITI,28750.0,43259.0,2
AK,2013,Jeep,21802.777777777777,46424.666666666664,2
AK,2013,Kia,14995.0,83114.0,2
AK,2013,Lexus,26997.0,8330.0,2
AK,2013,Lincoln,19995.0,56775.0,2
AK,2013,MINI,18995.0,41123.0,2
AK,2013,Mercedes-Benz,28594.5,35751.5,2
AK,2013,Nissan,18004.571428571428,39197.857142857145,2
AK,2013,Ram,28605.0,67000.36363636363,2
AK,2013,Scion,16124.5,31908.5,2
AK,2013,Subaru,20995.0,56979.5,2
AK,2013,Toyota,21839.933333333334,52001.333333333336,2
AK,2013,Volkswagen,15316.0,38686.5,2
AK,2014,Acura,25436.0,39568.0,2
AK,2014,BMW,38625.0,53910.5,2
AK,2014,Cadillac,49991.0,21895.0,2
AK,2014,Chevrolet,27491.28205128205,46948.53846153846,2
AK,2014,Chrysler,25995.0,27409.0,2
AK,2014,Dodge,19023.428571428572,29665.85714285714,2
AK,2014,Ford,26228.925925925927,47914.87037037037,2
AK,2014,GMC,33352.666666666664,40379.333333333336,2
AK,2014,Honda,21995.0,47046.5,2
AK,2014,Hyundai,15625.555555555555,28273.222222222223,2
AK,2014,Jeep,31062.444444444445,32548.0,2
AK,2014,Kia,17470.0,35660.333333333336,2
AK,2014,Land,51750.0,54902.0,2
AK,2014,Lexus,29372.5,34292.0,2
AK,2014,MINI,18995.0,26690.0,2
AK,2014,Mazda,17472.0,22040.5,2
AK,2014,Mercedes-Benz,49813.333333333336,41339.0,2
AK,2014,Nissan,22486.083333333332,38404.416666666664,2
AK,2014,Ram,33535.52631578947,47584.68421052631,2
AK,2014,Subaru,21672.8,38524.4,2
AK,2014,Toyota,21136.466666666667,36981.933333333334,2
AK,2015,Audi,29634.75,21011.5,2
AK,2015,BMW,35610.75,25229.25,2
AK,2015,Buick,20694.0,32209.0,2
AK,2015,Cadillac,65750.0,12939.0,2
AK,2015,Chevrolet,29926.175,33109.4125,2
AK,2015,Chrysler,16672.684210526317,39703.31578947369,2
AK,2015,Dodge,22222.733333333334,37283.53333333333,2
AK,2015,Ford,26868.78787878788,37417.13636363636,2
AK,2015,GMC,38405.857142857145,37919.857142857145,2
AK,2015,Honda,19194.0,14711.0,2
AK,2015,Hyundai,16760.0,36193.117647058825,2
AK,2015,Jeep,22799.85714285714,35281.25,2
AK,2015,Kia,16237.75,29005.875,2
AK,2015,Lexus,41995.0,34069.0,2
AK,2015,Lincoln,36429.0,7546.0,2
AK,2015,Mazda,31995.0,2318.0,2
AK,2015,Nissan,18889.785714285714,31758.428571428572,2
AK,2015,Ram,36896.5,31668.0,2
AK,2015,Scion,17995.0,9827.0,2
AK,2015,Subaru,23296.0,31866.333333333332,2
AK,2015,Toyota,17827.470588235294,30519.529411764706,2
AK,2015,Volkswagen,12194.0,34330.0,2
AK,2016,BMW,35194.0,6095.0,2
AK,2016,Buick,22894.5,13693.0,2
AK,2016,Cadillac,59999.0,26066.0,2
AK,2016,Chevrolet,29685.6,20272.866666666665,2
AK,2016,Chrysler,24995.0,33793.0,2
AK,2016,Dodge,23899.333333333332,26808.166666666668,2
AK,2016,Ford,32638.454545454544,16185.5,2
AK,2016,GMC,36890.125,19098.0,2
AK,2016,Honda,29594.5,12875.5,2
AK,2016,Hyundai,16056.5,28287.25,2
AK,2016,INFINITI,32999.0,24699.0,2
AK,2016,Jeep,22514.625,24583.4375,2
AK,2016,Kia,16329.78125,30140.78125,2
AK,2016,Lincoln,52194.0,2859.0,2
AK,2016,Mazda,19996.666666666668,17981.0,2
AK,2016,Mercedes-Benz,49995.0,6469.0,2
AK,2016,Mitsubishi,21999.0,15035.0,2
AK,2016,Nissan,17040.54098360656,25079.54098360656,2
AK,2016,Ram,33846.333333333336,16118.666666666666,2
AK,2016,Subaru,25318.5,18739.25,2
AK,2016,Toyota,22364.875,28188.053571428572,2
AK,2016,Volkswagen,24663.0,8154.333333333333,2
AK,2016,Volvo,54995.0,16578.0,2
AK,2017,Chevrolet,37551.333333333336,9288.0,2
AK,2017,Chrysler,26664.333333333332,26388.0,2
AK,2017,Dodge,24529.333333333332,8113.666666666667,2
AK,2017,Ford,34262.2,6638.8,2
AK,2017,GMC,45017.333333333336,11948.333333333334,2
AK,2017,Hyundai,26658.0,14261.0,2
AK,2017,Jeep,35296.75,4143.5,2
AK,2017,MINI,32995.0,4074.0,2
AK,2017,Subaru,36995.0,10045.0,2
AK,2017,Toyota,33194.0,8062.0,2
AL,1997,Cadillac,2800.0,161580.0,1
AL,1997,Chevrolet,4600.0,184962.0,1
AL,1997,Ford,4077.3333333333335,203614.33333333334,1
AL,1997,INFINITI,3000.0,138000.0,1
AL,1997,Lincoln,4777.0,165193.0,1
AL,1997,Mercedes-Benz,4495.5,138076.0,1
AL,1997,Mercury,1500.0,193860.0,1
AL,1997,Toyota,3500.0,169221.0,1
AL,1998,Buick,3000.0,176819.0,1
AL,1998,Cadillac,4080.5,89780.5,1
AL,1998,Chevrolet,9281.666666666666,189977.33333333334,1
AL,1998,Dodge,1800.0,128329.0,1
AL,1998,Ford,3514.6666666666665,185919.66666666666,1
AL,1998,Honda,2366.0,195387.0,1
AL,1998,Mercury,3500.0,103477.0,1
AL,1998,Oldsmobile,1641.0,253447.0,1
AL,1998,Toyota,6437.5,221759.5,1
AL,1999,Chevrolet,4666.5,168058.25,1
AL,1999,Dodge,2800.0,275035.0,1
AL,1999,Ford,9994.5,80428.0,1
AL,1999,GMC,5900.0,255541.0,1
AL,1999,Honda,3212.5,252737.5,1
AL,1999,Jeep,11990.0,73309.0,1
AL,1999,Lexus,5800.0,173878.0,1
AL,1999,Mercedes-Benz,5997.0,141684.0,1
AL,1999,Plymouth,6995.0,97256.0,1
AL,1999,Toyota,2000.0,202174.0,1
AL,2000,Acura,3900.0,195185.0,1
AL,2000,Buick,2995.0,88250.0,1
AL,2000,Cadillac,6995.0,112500.0,1
AL,2000,Chevrolet,10222.75,135259.25,1
AL,2000,Dodge,3988.0,145719.0,1
AL,2000,Ford,7993.0,151441.5,1
AL,2000,Honda,12959.0,108496.0,1
AL,2000,Lincoln,4944.0,113986.0,1
AL,2000,Mazda,3850.0,196121.0,1
AL,2000,Mercedes-Benz,4647.333333333333,133066.0,1
AL,2000,Nissan,4259.0,194375.5,1
AL,2000,Oldsmobile,2762.5,215886.5,1
AL,2000,Porsche,11399.5,76393.5,1
AL,2000,Toyota,3658.625,221827.875,1
AL,2000,Volkswagen,4750.0,97679.0,1
AL,2001,Acura,10900.0,100600.0,1
AL,2001,Audi,6875.0,112056.0,1
AL,2001,Buick,4995.0,118973.0,1
AL,2001,Chevrolet,9690.714285714286,137107.85714285713,1
AL,2001,Dodge,8990.0,167851.0,1
AL,2001,Ford,7560.125,142069.125,1
AL,2001,Jeep,11493.5,120507.0,1
AL,2001,Kia,1500.0,164180.0,1
AL,2001,Lexus,11994.0,138950.0,1
AL,2001,Lincoln,2500.0,172935.0,1
AL,2001,Mazda,2900.0,149500.0,1
AL,2001,Mercedes-Benz,8474.5,73409.5,1
AL,2001,Nissan,4612.666666666667,158604.0,1
AL,2001,Porsche,18925.0,69138.0,1
AL,2001,Saturn,3999.0,59635.0,1
AL,2001,Toyota,5200.0,235461.0,1
AL,2002,BMW,6500.0,143030.0,1
AL,2002,Buick,2047.5,199218.5,1
AL,2002,Chevrolet,8863.272727272728,132946.72727272726,1
AL,2002,Dodge,6175.0,113052.5,1
AL,2002,Ferrari,164954.0,3894.0,1
AL,2002,Ford,7143.7,133356.0,1
AL,2002,GMC,9756.333333333334,288534.3333333333,1
AL,2002,Honda,4000.0,245127.0,1
AL,2002,Jaguar,3985.0,135352.0,1
AL,2002,Jeep,8968.5,157818.0,1
AL,2002,Lexus,9988.0,111452.0,1
AL,2002,Mazda,6232.5,79569.0,1
AL,2002,Mercedes-Benz,31997.0,110079.0,1
AL,2002,Mercury,5900.0,119465.0,1
AL,2002,Mitsubishi,2995.0,143715.0,1
AL,2002,Nissan,4800.0,237125.0,1
AL,2002,Pontiac,4415.25,154899.0,1
AL,2002,Porsche,10990.0,65763.0,1
AL,2003,BMW,10995.0,73021.0,1
AL,2003,Chevrolet,11629.42857142857,122778.47619047618,1
AL,2003,Chrysler,1800.0,255034.0,1
AL,2003,Dodge,5500.0,108242.0,1
AL,2003,Ford,10838.076923076924,149161.38461538462,1
AL,2003,GMC,6393.5,208836.0,1
AL,2003,Honda,4459.0,195440.33333333334,1
AL,2003,Kia,3661.0,142774.0,1
AL,2003,Lexus,10774.0,202035.0,1
AL,2003,Lincoln,4684.0,163851.0,1
AL,2003,Mazda,5000.0,105664.0,1
AL,2003,Mercedes-Benz,9471.25,100806.5,1
AL,2003,Mercury,4900.0,168482.0,1
AL,2003,Mitsubishi,3995.0,202858.0,1
AL,2003,Nissan,5179.0,142457.25,1
AL,2003,Pontiac,3995.0,163621.0,1
AL,2003,Toyota,6419.666666666667,185596.55555555556,1
AL,2004,Acura,5000.0,176783.0,1
AL,2004,BMW,9937.5,122385.5,1
AL,2004,Buick,6937.5,110818.5,1
AL,2004,Cadillac,5387.25,173120.0,1
AL,2004,Chevrolet,8779.733333333334,153828.8,1
AL,2004,Chrysler,3002.5,129105.0,1
AL,2004,Dodge,16039.75,120655.75,1
AL,2004,Ford,11938.222222222223,135689.61111111112,1
AL,2004,GMC,7908.0,152697.57142857142,1
AL,2004,HUMMER,23995.0,87272.0,1
AL,2004,Honda,4520.333333333333,183044.0,1
AL,2004,Hyundai,1595.0,214358.0,1
AL,2004,Jeep,9497.0,130563.0,1
AL,2004,Lexus,10189.8,137333.8,1
AL,2004,Lincoln,4936.0,171825.0,1
AL,2004,Mazda,3495.3333333333335,152234.33333333334,1
AL,2004,Mercedes-Benz,6950.0,126849.0,1
AL,2004,Mercury,5990.0,146204.0,1
AL,2004,Nissan,6730.333333333333,174943.33333333334,1
AL,2004,Pontiac,2800.0,157853.0,1
AL,2004,Porsche,6990.0,175948.0,1
AL,2004,Saturn,2990.0,136042.0,1
AL,2004,Toyota,9169.0,170756.92307692306,1
AL,2004,Volkswagen,4500.0,92955.0,1
AL,2005,Acura,7012.5,123257.5,1
AL,2005,Buick,5992.333333333333,137098.66666666666,1
AL,2005,Cadillac,7498.5,110327.33333333333,1
AL,2005,Chevrolet,13804.0,125130.36363636363,1
AL,2005,Chrysler,7449.0,116947.0,1
AL,2005,Dodge,10630.333333333334,131273.66666666666,1
AL,2005,Ford,10914.55,147185.7,1
AL,2005,GMC,8657.0,195106.22222222222,1
AL,2005,HUMMER,22531.4,108925.6,1
AL,2005,Honda,5762.25,165462.0,1
AL,2005,INFINITI,8490.0,135528.0,1
AL,2005,Jeep,10478.333333333334,117882.66666666667,1
AL,2005,Kia,3649.3333333333335,144229.0,1
AL,2005,Lexus,8822.5,132536.75,1
AL,2005,Lincoln,6207.5,112134.5,1
AL,2005,Mazda,4981.0,152670.0,1
AL,2005,Mercedes-Benz,12847.0,118157.0,1
AL,2005,Mercury,5406.0,104550.0,1
AL,2005,Mitsubishi,4980.0,124987.0,1
AL,2005,Nissan,5717.25,174632.375,1
AL,2005,Pontiac,7247.5,164324.5,1
AL,2005,Toyota,8191.5,156413.0,1
AL,2005,Volvo,6246.0,141212.5,1
AL,2006,Acura,7495.0,168100.0,1
AL,2006,BMW,8924.75,138262.0,1
AL,2006,Buick,5996.666666666667,109311.33333333333,1
AL,2006,Cadillac,6842.714285714285,124783.85714285714,1
AL,2006,Chevrolet,10887.73076923077,156043.5,1
AL,2006,Chrysler,7569.5,103890.75,1
AL,2006,Dodge,14377.888888888889,184259.33333333334,1
AL,2006,Ford,13146.384615384615,136352.73076923078,1
AL,2006,GMC,14191.0,140342.66666666666,1
AL,2006,HUMMER,16258.833333333334,145117.66666666666,1
AL,2006,Honda,7740.0,106906.2,1
AL,2006,Hyundai,4699.2,151170.4,1
AL,2006,INFINITI,7995.0,125241.0,1
AL,2006,Isuzu,8771.0,87857.0,1
AL,2006,Jeep,11798.6,118119.3,1
AL,2006,Kia,3600.0,126589.0,1
AL,2006,Land,8992.5,136944.5,1
AL,2006,Lexus,12220.166666666666,125142.25,1
AL,2006,Lincoln,9629.333333333334,105268.33333333333,1
AL,2006,Mazda,7995.0,92351.0,1
AL,2006,Mercedes-Benz,13196.0,126106.57142857143,1
AL,2006,Mercury,4497.0,161529.0,1
AL,2006,Mitsubishi,6125.0,126130.0,1
AL,2006,Nissan,7925.615384615385,131711.76923076922,1
AL,2006,Pontiac,4630.666666666667,149288.66666666666,1
AL,2006,Porsche,12947.0,113260.0,1
AL,2006,Scion,3400.0,188654.0,1
AL,2006,Subaru,8988.0,77516.0,1
AL,2006,Suzuki,4180.0,175177.0,1
AL,2006,Toyota,9998.9375,143964.8125,1
AL,2006,Volvo,2995.0,163824.0,1
AL,2007,Acura,8500.0,118090.0,1
AL,2007,Audi,8448.5,124286.5,1
AL,2007,BMW,11485.0,82549.0,1
AL,2007,Buick,10017.75,84649.0,1
AL,2007,Cadillac,15510.142857142857,128225.71428571429,1
AL,2007,Chevrolet,12952.83606557377,148816.52459016393,1
AL,2007,Chrysler,7311.125,134034.25,1
AL,2007,Dodge,14453.70588235294,140105.9411764706,1
AL,2007,Ferrari,169956.0,6592.0,1
AL,2007,Ford,12222.37037037037,131574.14814814815,1
AL,2007,GMC,13302.166666666666,148341.875,1
AL,2007,HUMMER,14557.0,139508.2,1
AL,2007,Honda,8120.785714285715,136443.0,1
AL,2007,Hyundai,7193.7,129009.7,1
AL,2007,INFINITI,9590.0,134045.0,1
AL,2007,Jaguar,12750.0,136517.0,1
AL,2007,Jeep,15334.333333333334,131010.41666666667,1
AL,2007,Kia,7995.0,95228.0,1
AL,2007,Lexus,12312.277777777777,117270.55555555556,1
AL,2007,Lincoln,12496.0,132957.0,1
AL,2007,MINI,5462.0,147161.0,1
AL,2007,Mazda,6868.5,120514.5,1
AL,2007,Mercedes-Benz,18392.8,88227.2,1
AL,2007,Mercury,8995.0,68445.0,1
AL,2007,Nissan,9828.70588235294,131053.4705882353,1
AL,2007,Pontiac,7495.0,98919.0,1
AL,2007,Porsche,33957.5,48000.5,1
AL,2007,Saturn,8988.0,80694.0,1
AL,2007,Scion,4995.0,162143.0,1
AL,2007,Subaru,18990.0,106202.0,1
AL,2007,Suzuki,4987.5,166182.0,1
AL,2007,Toyota,11682.621621621622,150300.48648648648,1
AL,2007,Volvo,8495.0,119668.0,1
AL,2008,Acura,11532.0,126556.0,1
AL,2008,Audi,9995.0,134025.0,1
AL,2008,BMW,13532.363636363636,90998.18181818182,1
AL,2008,Buick,10340.9,119599.7,1
AL,2008,Cadillac,16483.2,120571.2,1
AL,2008,Chevrolet,16578.70588235294,124426.11764705883,1
AL,2008,Chrysler,7111.5,121551.5,1
AL,2008,Dodge,11839.615384615385,115518.38461538461,1
AL,2008,Ford,16135.884615384615,117185.21153846153,1
AL,2008,GMC,13154.157894736842,155092.15789473685,1
AL,2008,Honda,8815.235294117647,134942.5294117647,1
AL,2008,Hyundai,8624.625,95330.625,1
AL,2008,INFINITI,12666.25,129339.875,1
AL,2008,Jeep,14338.833333333334,114883.38888888889,1
AL,2008,Kia,8618.0,77551.0,1
AL,2008,Lamborghini,109995.0,20507.0,1
AL,2008,Land,11747.5,99838.5,1
AL,2008,Lexus,12416.470588235294,129560.4705882353,1
AL,2008,Lincoln,12963.2,102121.0,1
AL,2008,MINI,7995.0,104990.5,1
AL,2008,Maserati,24959.0,58898.0,1
AL,2008,Mazda,11573.0,83821.66666666667,1
AL,2008,Mercedes-Benz,12754.727272727272,98017.09090909091,1
AL,2008,Mercury,6250.0,165176.0,1
AL,2008,Mitsubishi,5906.0,118081.33333333333,1
AL,2008,Nissan,8667.954545454546,121783.31818181818,1
AL,2008,Pontiac,6256.0,137872.0,1
AL,2008,Porsche,18988.0,85170.0,1
AL,2008,Saab,11505.0,53654.0,1
AL,2008,Saturn,7450.0,109321.16666666667,1
AL,2008,Scion,8990.0,89457.0,1
AL,2008,Subaru,9195.5,109025.5,1
AL,2008,Suzuki,6056.0,69063.0,1
AL,2008,Toyota,12687.20588235294,125749.44117647059,1
AL,2008,Volkswagen,8381.4,107889.8,1
AL,2008,Volvo,10985.0,96660.0,1
AL,2009,Acura,18898.5,84456.5,1
AL,2009,Audi,34908.333333333336,72968.66666666667,1
AL,2009,BMW,13619.222222222223,88022.66666666667,1
AL,2009,Buick,11301.0,97805.0,1
AL,2009,Cadillac,17961.333333333332,130056.66666666667,1
AL,2009,Chevrolet,16300.627118644068,117737.47457627118,1
AL,2009,Chrysler,8411.0,134052.5,1
AL,2009,Dodge,14608.846153846154,122562.76923076923,1
AL,2009,Ford,13342.2,112574.68,1
AL,2009,GMC,18152.285714285714,119293.35714285714,1
AL,2009,HUMMER,18900.0,106402.0,1
AL,2009,Honda,11718.642857142857,105375.14285714286,1
AL,2009,Hyundai,8624.142857142857,96086.14285714286,1
AL,2009,INFINITI,12391.5,89859.5,1
AL,2009,Jeep,18322.166666666668,74268.16666666667,1
AL,2009,Kia,8998.0,110361.0,1
AL,2009,Land,15959.0,128757.0,1
AL,2009,Lexus,15655.888888888889,97223.11111111111,1
AL,2009,Lincoln,11328.0,89676.0,1
AL,2009,MINI,9373.5,72116.0,1
AL,2009,Maserati,34900.0,60507.0,1
AL,2009,Mercedes-Benz,15168.0,90632.28571428571,1
AL,2009,Mercury,9696.0,69949.0,1
AL,2009,Nissan,10249.555555555555,118817.16666666667,1
AL,2009,Pontiac,8069.5,89097.5,1
AL,2009,Porsche,25959.0,68301.0,1
AL,2009,Saturn,7370.0,105781.0,1
AL,2009,Subaru,10487.5,96388.5,1
AL,2009,Toyota,13288.384615384615,127606.76923076923,1
AL,2009,Volkswagen,5990.0,186086.0,1
AL,2009,Volvo,6845.0,132383.0,1
AL,2009,smart,5490.0,58505.0,1
AL,2010,Acura,11997.6,129641.6,1
AL,2010,Aston,69997.0,19812.0,1
AL,2010,BMW,15207.0,80123.27272727272,1
AL,2010,Buick,11761.0,107223.66666666667,1
AL,2010,Cadillac,12564.5,127481.5,1
AL,2010,Chevrolet,16842.887640449437,97809.59550561798,1
AL,2010,Chrysler,10206.0,98666.2,1
AL,2010,Dodge,16363.153846153846,88051.38461538461,1
AL,2010,Ferrari,154997.0,27882.0,1
AL,2010,Ford,16495.825396825396,94054.39682539682,1
AL,2010,GMC,17569.76923076923,94957.92307692308,1
AL,2010,Honda,10043.78947368421,110248.78947368421,1
AL,2010,Hyundai,9208.25,94890.625,1
AL,2010,INFINITI,13955.75,96572.25,1
AL,2010,Jaguar,10995.0,106923.0,1
AL,2010,Jeep,18422.066666666666,90885.53333333334,1
AL,2010,Kia,7307.285714285715,103899.85714285714,1
AL,2010,Land,22007.6,92441.2,1
AL,2010,Lexus,17839.42105263158,96564.36842105263,1
AL,2010,Lincoln,11762.75,120316.75,1
AL,2010,MINI,8723.0,72734.5,1
AL,2010,Mazda,9762.0,109987.5,1
AL,2010,Mercedes-Benz,15978.538461538461,93348.69230769231,1
AL,2010,Mercury,11995.0,87133.0,1
AL,2010,Mitsubishi,17925.0,121518.0,1
AL,2010,Nissan,11535.333333333334,108101.88888888889,1
AL,2010,Porsche,58258.666666666664,60114.0,1
AL,2010,Scion,8572.0,82166.0,1
